,result,timestamp,currentVote.answer_id,currentVote.poll_id,currentVote.voted_at,384232,384233,384234,384235
4926,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29214}]",2020-05-23 04:00:16.229929,384235,95679,1590199216000,28409,9281,2142,29214
4927,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29215}]",2020-05-23 04:00:21.370705,384235,95679,1590199221000,28409,9281,2142,29215
4928,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29216}]",2020-05-23 04:00:29.216965,384235,95679,1590199229000,28409,9281,2142,29216
4929,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29217}]",2020-05-23 04:00:34.801331,384235,95679,1590199234000,28409,9281,2142,29217
4930,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29218}]",2020-05-23 04:00:41.320102,384235,95679,1590199240000,28409,9281,2142,29218
4931,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29220}]",2020-05-23 04:00:47.082659,384235,95679,1590199246000,28409,9281,2142,29220
4932,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29221}]",2020-05-23 04:00:53.486419,384235,95679,1590199253000,28409,9281,2142,29221
4933,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29222}]",2020-05-23 04:00:59.420779,384235,95679,1590199259000,28409,9281,2142,29222
4934,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29223}]",2020-05-23 04:01:05.596787,384235,95679,1590199265000,28409,9281,2142,29223
4935,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29224}]",2020-05-23 04:01:09.358514,384235,95679,1590199269000,28409,9281,2142,29224
4936,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29225}]",2020-05-23 04:01:13.250554,384235,95679,1590199273000,28409,9281,2142,29225
4937,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29226}]",2020-05-23 04:01:16.725497,384235,95679,1590199276000,28409,9281,2142,29226
4938,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29226}]",2020-05-23 04:01:20.633724,384235,95679,1590199280000,28409,9281,2142,29226
4939,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29228}]",2020-05-23 04:01:24.204951,384235,95679,1590199283000,28409,9281,2142,29228
4940,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2142}, {'id': 384235, 'votes': 29228}]",2020-05-23 04:01:27.900833,384235,95679,1590199287000,28409,9281,2142,29228
4941,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29229}]",2020-05-23 04:01:33.941912,384235,95679,1590199293000,28409,9281,2143,29229
4942,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29230}]",2020-05-23 04:01:39.597931,384235,95679,1590199299000,28409,9281,2143,29230
4943,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29231}]",2020-05-23 04:01:47.008483,384235,95679,1590199306000,28409,9281,2143,29231
4944,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29232}]",2020-05-23 04:01:51.138406,384235,95679,1590199310000,28409,9281,2143,29232
4945,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29233}]",2020-05-23 04:01:54.428332,384235,95679,1590199314000,28409,9281,2143,29233
4946,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29234}]",2020-05-23 04:01:57.998397,384235,95679,1590199317000,28409,9281,2143,29234
4947,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29235}]",2020-05-23 04:02:01.534523,384235,95679,1590199321000,28409,9281,2143,29235
4948,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29236}]",2020-05-23 04:02:05.153023,384235,95679,1590199325000,28409,9281,2143,29236
4949,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29237}]",2020-05-23 04:02:08.750232,384235,95679,1590199328000,28409,9281,2143,29237
4950,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29238}]",2020-05-23 04:02:12.415914,384235,95679,1590199332000,28409,9281,2143,29238
4951,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29239}]",2020-05-23 04:02:17.151706,384235,95679,1590199337000,28409,9281,2143,29239
4952,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29240}]",2020-05-23 04:02:25.356095,384235,95679,1590199345000,28409,9281,2143,29240
4953,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29241}]",2020-05-23 04:02:28.807836,384235,95679,1590199348000,28409,9281,2143,29241
4954,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29242}]",2020-05-23 04:02:32.141525,384235,95679,1590199352000,28409,9281,2143,29242
4955,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29243}]",2020-05-23 04:02:35.989930,384235,95679,1590199355000,28409,9281,2143,29243
4956,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29244}]",2020-05-23 04:02:39.363577,384235,95679,1590199359000,28409,9281,2143,29244
4957,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29245}]",2020-05-23 04:02:43.258868,384235,95679,1590199363000,28409,9281,2143,29245
4958,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29246}]",2020-05-23 04:02:47.350126,384235,95679,1590199367000,28409,9281,2143,29246
4959,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29248}]",2020-05-23 04:02:51.247131,384235,95679,1590199371000,28409,9281,2143,29248
4960,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29249}]",2020-05-23 04:02:58.211326,384235,95679,1590199378000,28409,9281,2143,29249
4961,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29250}]",2020-05-23 04:03:02.024735,384235,95679,1590199381000,28409,9281,2143,29250
4962,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29251}]",2020-05-23 04:03:05.995582,384235,95679,1590199385000,28409,9281,2143,29251
4963,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29252}]",2020-05-23 04:03:09.882742,384235,95679,1590199389000,28409,9281,2143,29252
4964,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29253}]",2020-05-23 04:03:13.666413,384235,95679,1590199393000,28409,9281,2143,29253
4965,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29254}]",2020-05-23 04:03:17.142553,384235,95679,1590199397000,28409,9281,2143,29254
4966,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2143}, {'id': 384235, 'votes': 29255}]",2020-05-23 04:03:31.387434,384235,95679,1590199411000,28409,9281,2143,29255
4967,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29256}]",2020-05-23 04:03:34.966596,384235,95679,1590199414000,28409,9281,2144,29256
4968,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29258}]",2020-05-23 04:03:38.864258,384235,95679,1590199418000,28409,9281,2144,29258
4969,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29259}]",2020-05-23 04:03:43.056142,384235,95679,1590199422000,28409,9281,2144,29259
4970,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29260}]",2020-05-23 04:03:46.746621,384235,95679,1590199426000,28409,9281,2144,29260
4971,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29261}]",2020-05-23 04:03:50.741083,384235,95679,1590199430000,28409,9281,2144,29261
4972,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29262}]",2020-05-23 04:03:54.137390,384235,95679,1590199433000,28409,9281,2144,29262
4973,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29263}]",2020-05-23 04:03:57.392178,384235,95679,1590199437000,28409,9281,2144,29263
4974,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29264}]",2020-05-23 04:04:01.081964,384235,95679,1590199440000,28409,9281,2144,29264
4975,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29265}]",2020-05-23 04:04:04.973787,384235,95679,1590199444000,28409,9281,2144,29265
4976,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29266}]",2020-05-23 04:04:08.361097,384235,95679,1590199448000,28409,9281,2144,29266
4977,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29267}]",2020-05-23 04:04:11.936960,384235,95679,1590199451000,28409,9281,2144,29267
4978,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29268}]",2020-05-23 04:04:15.650671,384235,95679,1590199455000,28409,9281,2144,29268
4979,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29269}]",2020-05-23 04:04:19.414601,384235,95679,1590199459000,28409,9281,2144,29269
4980,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29270}]",2020-05-23 04:04:26.887156,384235,95679,1590199466000,28409,9281,2144,29270
4981,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29271}]",2020-05-23 04:04:30.671221,384235,95679,1590199470000,28409,9281,2144,29271
4982,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29272}]",2020-05-23 04:04:34.615020,384235,95679,1590199474000,28409,9281,2144,29272
4983,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29273}]",2020-05-23 04:04:38.766451,384235,95679,1590199478000,28409,9281,2144,29273
4984,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29274}]",2020-05-23 04:04:42.140699,384235,95679,1590199482000,28409,9281,2144,29274
4985,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29275}]",2020-05-23 04:04:45.624677,384235,95679,1590199485000,28409,9281,2144,29275
4986,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29276}]",2020-05-23 04:04:59.861565,384235,95679,1590199499000,28409,9281,2144,29276
4987,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29277}]",2020-05-23 04:05:03.132282,384235,95679,1590199503000,28409,9281,2144,29277
4988,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29278}]",2020-05-23 04:05:06.720636,384235,95679,1590199506000,28409,9281,2144,29278
4989,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29280}]",2020-05-23 04:05:10.922776,384235,95679,1590199510000,28409,9281,2144,29280
4990,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29281}]",2020-05-23 04:05:14.600220,384235,95679,1590199514000,28409,9281,2144,29281
4991,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29282}]",2020-05-23 04:05:18.393348,384235,95679,1590199518000,28409,9281,2144,29282
4992,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29283}]",2020-05-23 04:05:22.593139,384235,95679,1590199522000,28409,9281,2144,29283
4993,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29284}]",2020-05-23 04:05:25.956392,384235,95679,1590199525000,28409,9281,2144,29284
4994,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29285}]",2020-05-23 04:05:29.558268,384235,95679,1590199529000,28409,9281,2144,29285
4995,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29286}]",2020-05-23 04:05:35.503216,384235,95679,1590199535000,28409,9281,2144,29286
4996,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29287}]",2020-05-23 04:05:41.428811,384235,95679,1590199541000,28409,9281,2144,29287
4997,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29288}]",2020-05-23 04:05:47.170241,384235,95679,1590199546000,28409,9281,2144,29288
4998,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29289}]",2020-05-23 04:05:52.857411,384235,95679,1590199552000,28409,9281,2144,29289
4999,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29290}]",2020-05-23 04:05:58.291161,384235,95679,1590199558000,28409,9281,2144,29290
5000,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29291}]",2020-05-23 04:06:08.288964,384235,95679,1590199568000,28409,9281,2144,29291
5001,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29292}]",2020-05-23 04:06:12.943271,384235,95679,1590199572000,28409,9281,2144,29292
5002,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29293}]",2020-05-23 04:06:18.095852,384235,95679,1590199577000,28409,9281,2144,29293
5003,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29294}]",2020-05-23 04:06:22.090691,384235,95679,1590199581000,28409,9281,2144,29294
5004,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29295}]",2020-05-23 04:06:25.671812,384235,95679,1590199585000,28409,9281,2144,29295
5005,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29296}]",2020-05-23 04:06:29.133406,384235,95679,1590199588000,28409,9281,2144,29296
5006,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29297}]",2020-05-23 04:06:32.662283,384235,95679,1590199592000,28409,9281,2144,29297
5007,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29298}]",2020-05-23 04:06:35.811589,384235,95679,1590199595000,28409,9281,2144,29298
5008,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29299}]",2020-05-23 04:06:39.124865,384235,95679,1590199598000,28409,9281,2144,29299
5009,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29300}]",2020-05-23 04:06:44.624027,384235,95679,1590199604000,28409,9281,2144,29300
5010,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29301}]",2020-05-23 04:06:50.465376,384235,95679,1590199610000,28409,9281,2144,29301
5011,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29302}]",2020-05-23 04:06:56.092685,384235,95679,1590199615000,28409,9281,2144,29302
5012,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29303}]",2020-05-23 04:06:59.903085,384235,95679,1590199619000,28409,9281,2144,29303
5013,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29304}]",2020-05-23 04:07:03.053410,384235,95679,1590199622000,28409,9281,2144,29304
5014,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29305}]",2020-05-23 04:07:06.437376,384235,95679,1590199626000,28409,9281,2144,29305
5015,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29306}]",2020-05-23 04:07:11.833651,384235,95679,1590199631000,28409,9281,2144,29306
5016,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29307}]",2020-05-23 04:07:17.163434,384235,95679,1590199636000,28409,9281,2144,29307
5017,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29308}]",2020-05-23 04:07:22.096768,384235,95679,1590199641000,28409,9281,2144,29308
5018,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29309}]",2020-05-23 04:07:25.790552,384235,95679,1590199645000,28409,9281,2144,29309
5019,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29310}]",2020-05-23 04:07:29.164785,384235,95679,1590199648000,28409,9281,2144,29310
5020,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29311}]",2020-05-23 04:07:33.266047,384235,95679,1590199653000,28409,9281,2144,29311
5021,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29312}]",2020-05-23 04:07:38.060460,384235,95679,1590199657000,28409,9281,2144,29312
5022,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29313}]",2020-05-23 04:07:42.986830,384235,95679,1590199662000,28409,9281,2144,29313
5023,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29314}]",2020-05-23 04:07:47.908685,384235,95679,1590199667000,28409,9281,2144,29314
5024,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29315}]",2020-05-23 04:07:52.516714,384235,95679,1590199672000,28409,9281,2144,29315
5025,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29316}]",2020-05-23 04:07:56.869706,384235,95679,1590199676000,28409,9281,2144,29316
5026,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29317}]",2020-05-23 04:08:01.120474,384235,95679,1590199680000,28409,9281,2144,29317
5027,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29318}]",2020-05-23 04:08:05.131185,384235,95679,1590199684000,28409,9281,2144,29318
5028,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29319}]",2020-05-23 04:08:08.867945,384235,95679,1590199688000,28409,9281,2144,29319
5029,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29320}]",2020-05-23 04:08:12.672077,384235,95679,1590199692000,28409,9281,2144,29320
5030,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29321}]",2020-05-23 04:08:18.526069,384235,95679,1590199698000,28409,9281,2144,29321
5031,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29322}]",2020-05-23 04:08:23.845834,384235,95679,1590199703000,28409,9281,2144,29322
5032,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29323}]",2020-05-23 04:08:28.970753,384235,95679,1590199708000,28409,9281,2144,29323
5033,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29324}]",2020-05-23 04:08:32.760676,384235,95679,1590199712000,28409,9281,2144,29324
5034,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29325}]",2020-05-23 04:08:36.134760,384235,95679,1590199716000,28409,9281,2144,29325
5035,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29326}]",2020-05-23 04:08:39.416886,384235,95679,1590199719000,28409,9281,2144,29326
5036,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29327}]",2020-05-23 04:08:44.532178,384235,95679,1590199724000,28409,9281,2144,29327
5037,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29328}]",2020-05-23 04:08:49.450555,384235,95679,1590199729000,28409,9281,2144,29328
5038,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29329}]",2020-05-23 04:08:54.161012,384235,95679,1590199733000,28409,9281,2144,29329
5039,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29330}]",2020-05-23 04:09:00.363018,384235,95679,1590199740000,28409,9281,2144,29330
5040,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29331}]",2020-05-23 04:09:04.088607,384235,95679,1590199743000,28409,9281,2144,29331
5041,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29332}]",2020-05-23 04:09:11.363150,384235,95679,1590199751000,28409,9281,2144,29332
5042,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29333}]",2020-05-23 04:09:14.949044,384235,95679,1590199754000,28409,9281,2144,29333
5043,"[{'id': 384232, 'votes': 28409}, {'id': 384233, 'votes': 9281}, {'id': 384234, 'votes': 2144}, {'id': 384235, 'votes': 29334}]",2020-05-23 04:09:18.642586,384235,95679,1590199758000,28409,9281,2144,29334
